POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
331,896,96,73.05888671478286,41.114182744691355,False,False,64.0,64.0,-14.55001226067543,0.36338740587234497,-0.14550012260675516,-0.003633874058721176,0.14554549364118227,88.5693319727731,0.10620715418884766,0.08649432622646172,False,0.0,-9999,[],False,True,False,True
332,928,96,73.37888671478285,41.114182744691355,False,False,64.0,64.0,-0.1989818662405014,-0.3966335356235504,-0.00199127197265625,0.00396728515625,0.0044389767572283745,153.358154296875,0.06631645698133663,0.07846624212436666,True,0.0,-9999,[],False,False,False,False
333,960,96,73.69888671478284,41.114182744691355,False,False,64.0,64.0,0.06485021114349365,-0.30745112895965576,0.00064849853515625,0.00307464599609375,0.0031422919128090143,191.9107208251953,0.05825744604077873,0.06257409185416438,True,1.4686735436591505,-9999,[],False,False,False,False
334,992,96,74.01888671478285,41.114182744691355,False,False,64.0,64.0,0.18001049757003784,0.19018951058387756,0.001800537109375,-0.001903533935546875,0.0026201861910521984,316.57501220703125,0.06371205549175928,0.06395250045983457,True,0.0,-9999,[],False,False,False,False
335,1024,96,74.33888671478286,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
336,1056,96,74.65888671478285,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
337,1088,96,74.97888671478285,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
338,1120,96,75.29888671478285,41.114182744691355,False,False,64.0,64.0,-0.3755738139152527,-17.7164449095726,-0.0037557381391479794,0.17716444909572715,0.1772042538777282,178.7855593001998,0.07829591305314809,0.05296403995976992,False,0.0,-9999,[],False,True,False,True
339,1152,96,75.61888671478286,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
340,1184,96,75.93888671478285,41.114182744691355,False,False,64.0,64.0,0.11810129135847092,0.21793456375598907,0.00118255615234375,-0.002178192138671875,0.0024784996639937162,331.54620361328125,0.049242201553479865,0.0541152122468225,True,0.0,-9999,[],False,False,False,False
341,1216,96,76.25888671478285,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
342,1248,96,76.57888671478285,41.114182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
343,1280,96,76.89888671478285,41.114182744691355,False,False,64.0,64.0,-0.29500511288642883,0.380161851644516,-0.0029500511288631515,-0.003801618516448002,0.004811975166966997,37.811417329084634,0.0377230348170344,0.05668384553437063,True,0.0,-9999,[],False,False,False,False
344,1312,96,77.21888671478285,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
345,1344,96,77.53888671478285,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
346,1376,96,77.85888671478286,41.114182744691355,False,False,100.0,100.0,0.35178038477897644,-0.2867354452610016,0.00351715087890625,0.00286865234375,0.004538669250905514,230.81658935546875,0.12678439324731688,0.11393511070315918,False,0.0,-9999,[],False,True,False,True
347,1408,96,78.17888671478285,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
348,1440,96,78.49888671478286,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
349,1472,96,78.81888671478285,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
350,1504,96,79.13888671478286,41.114182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
430,832,128,72.41888671478286,40.794182744691355,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
431,864,128,72.73888671478285,40.794182744691355,False,False,64.0,64.0,-0.24627934396266937,0.13016913831233978,-0.00246429443359375,-0.001300811767578125,0.0027865495067089796,62.141639709472656,0.03908277477372164,0.03659027509274838,False,0.0,-9999,[],False,True,False,True
432,896,128,73.05888671478286,40.794182744691355,False,False,64.0,64.0,0.175384983420372,-21.782552793622017,0.0017538498342020148,0.21782552793622045,0.2178325884938571,180.46131425884766,0.10329387118301159,0.0713096170318658,False,0.0,-9999,[],False,True,False,True
433,928,128,73.37888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
434,960,128,73.69888671478284,40.794182744691355,False,False,64.0,64.0,-0.4838913381099701,-27.640491604804993,-0.00483891338109288,0.27640491604805106,0.27644726929061875,178.99704752211025,0.0722840308397459,0.07244796226926822,True,0.0,-9999,[],False,False,False,False
435,992,128,74.01888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
436,1024,128,74.33888671478286,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
437,1056,128,74.65888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
438,1088,128,74.97888671478285,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
439,1120,128,75.29888671478285,40.794182744691355,False,False,64.0,64.0,17.6912459731102,16.334628254175186,0.17691245973109915,-0.16334628254175243,0.24079042013401986,312.71681627067767,0.04907318630937168,0.05823474193256701,True,0.0,-9999,[],False,False,True,True
440,1152,128,75.61888671478286,40.794182744691355,False,False,64.0,64.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
