geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER,shift_px,ncc_before,ncc_after,ncc_verified
POINT (92.25888671478285 29.274182744691355),4128,2816,1280,92.25888671478285,29.274182744691355,False,False,64.0,64.0,-0.19692043960094452,-0.12601755559444427,-0.0019683837890625,0.00125885009765625,0.0023365013767033815,122.61686706542969,0.07583654669031784,0.07780083232199574,True,0.0,-9999,[],False,False,False,False,0.23379068384054164,0.10066408663988113,0.10066408663988113,True
POINT (70.17888671478285 28.954182744691355),4160,608,1312,70.17888671478285,28.954182744691355,False,False,64.0,64.0,-0.17999020218849182,-0.12148734927177429,-0.001800537109375,0.00121307373046875,0.0021710554137825966,124.01803588867188,0.10443592618106691,0.10798438157012019,True,0.0,-9999,[],False,False,False,False,0.21715351463178356,0.0734785720705986,0.0734785720705986,True
POINT (73.05888671478286 28.954182744691355),4169,896,1312,73.05888671478286,28.954182744691355,False,False,64.0,64.0,0.1936681866645813,0.2939644157886505,0.0019366818666526342,-0.002939644157883947,0.0035202619828078635,326.6225060191447,0.06510987437241614,0.06701798993369565,True,0.0,-9999,[],False,False,False,False,0.3520261982806247,0.12382518500089645,0.12382518500089645,True
POINT (74.65888671478285 28.954182744691355),4174,1056,1312,74.65888671478285,28.954182744691355,False,False,64.0,64.0,0.11187756806612015,-0.23487472534179688,0.00112152099609375,0.002349853515625,0.0026037704665213823,205.4698028564453,-0.020536276294425216,-0.018590403679672712,True,16.06630358340844,-9999,[],False,False,False,False,0.26015904143576074,-0.16210301220417023,-0.16210301220417023,True
POINT (77.53888671478285 28.954182744691355),4183,1344,1312,77.53888671478285,28.954182744691355,False,False,64.0,64.0,-0.2191830724477768,-0.1764407753944397,-0.00218963623046875,0.001766204833984375,0.002813180908560753,128.8338165283203,0.1349665134843367,0.1351981881341056,True,0.0,-9999,[],False,False,False,False,0.2813762009648977,0.1304362416267395,0.1304362416267395,True
POINT (86.49888671478286 28.954182744691355),4211,2240,1312,86.49888671478286,28.954182744691355,False,False,64.0,64.0,-0.19296212494373322,-0.25504809617996216,-0.00193023681640625,0.002552032470703125,0.003199794329702854,142.88987731933594,0.08290452214862237,0.0834383625679918,True,0.0,-9999,[],False,False,False,False,0.3198185626692487,-0.08870891481637955,-0.08870891481637955,True
POINT (88.41888671478286 28.954182744691355),4217,2432,1312,88.41888671478286,28.954182744691355,False,False,64.0,64.0,8.3596810400486,25.25911483168602,0.08359681040047917,-0.2525911483168599,0.26606524560183276,341.6876765404346,0.0468752569176218,0.12995453288634506,True,0.0,-9999,[],False,False,False,False,26.606524560183516,-0.019550370052456856,0.005767086520791054,True
POINT (92.89888671478286 28.954182744691355),4231,2880,1312,92.89888671478286,28.954182744691355,False,False,100.0,100.0,-0.16805030405521393,0.298095166683197,-0.001680503040546455,-0.0029809516668350966,0.0034220115881295346,29.412006555665926,0.09363197563251759,0.09456198232587225,True,39.73710155192451,-9999,[],False,False,False,False,0.34220115881296026,-0.2772059738636017,-0.2772059738636017,True
POINT (70.81888671478285 28.63418274469136),4263,672,1344,70.81888671478285,28.63418274469136,False,False,64.0,64.0,0.293586403131485,-0.10160265862941742,0.00293586403131485,0.0010160265862921847,0.0031067036605413193,250.91058685362208,0.07041394684683494,0.07269733778004545,True,0.0,-9999,[],False,False,False,False,0.31067036605419696,-0.5129854679107666,-0.5129854679107666,True
POINT (74.97888671478285 28.63418274469136),4276,1088,1344,74.97888671478285,28.63418274469136,False,False,64.0,64.0,0.23871634900569916,0.12766046822071075,0.00238800048828125,-0.001277923583984375,0.002708437852561474,298.1369323730469,0.07012675226611782,0.07077408001958098,True,0.0,-9999,[],False,False,False,False,0.2707077583464166,0.08781145513057709,0.08781145513057709,True
POINT (81.69888671478286 28.63418274469136),4297,1760,1344,81.69888671478286,28.63418274469136,False,False,64.0,64.0,0.32323357462882996,0.21418972313404083,0.00323486328125,-0.002140045166015625,0.003878676798194647,303.53033447265625,0.04029804297678069,0.04277308631905006,True,0.0,-9999,[],False,False,False,False,0.38775917947041366,-0.09888316690921783,-0.09888316690921783,True
POINT (84.57888671478285 28.63418274469136),4306,2048,1344,84.57888671478285,28.63418274469136,False,False,64.0,64.0,-11.045833688229322,-13.694240659475327,-0.11045833688229578,0.13694240659475554,0.17593824743575823,141.1102023882889,-0.01244284770682555,0.1032363886391501,True,0.0,-9999,[],False,False,False,False,17.593824743575485,-0.21458220481872559,0.0822242721915245,True
POINT (91.29888671478285 28.63418274469136),4327,2720,1344,91.29888671478285,28.63418274469136,False,False,64.0,64.0,-0.28739848732948303,0.21778102219104767,-0.0028739848732897144,-0.0021778102219087714,0.0036059182484560613,52.84636063464422,0.11946850165194375,0.12058204814667221,True,0.0,-9999,[],False,False,False,False,0.36059182484611685,0.03784125670790672,0.03784125670790672,True
POINT (92.25888671478285 28.63418274469136),4330,2816,1344,92.25888671478285,28.63418274469136,False,False,64.0,64.0,0.33064648509025574,-0.23997949063777924,0.00330352783203125,0.002399444580078125,0.004082968458533287,234.02828979492188,0.10793793939708637,0.10913861960238043,True,7.423779534601067,-9999,[],False,False,False,False,0.4085550807777437,0.014231153763830662,0.014231153763830662,True
POINT (92.89888671478286 28.63418274469136),4332,2880,1344,92.89888671478286,28.63418274469136,False,False,100.0,100.0,0.30174848437309265,-0.2204338014125824,0.0030174848437241053,0.0022043380141241187,0.0037368865199009387,233.85106270230403,0.09608805358819843,0.09861251739706331,True,26.294318704931,-9999,[],False,False,False,False,0.3736886519907453,-0.2855916917324066,-0.2855916917324066,True
POINT (69.85888671478286 28.314182744691358),4361,576,1376,69.85888671478286,28.314182744691358,False,False,100.0,100.0,-0.0656033307313919,0.14354927837848663,-0.0006560333073082347,-0.001435492783784298,0.0015782963069698205,24.560833392912073,0.1205976030206038,0.12085745085461835,True,25.636086709469495,-9999,[],False,False,False,False,0.15782963069727002,-0.15764832496643066,-0.15764832496643066,True
POINT (70.17888671478285 28.314182744691358),4362,608,1376,70.17888671478285,28.314182744691358,False,False,64.0,64.0,-0.0937650129199028,-0.14389264583587646,-0.0009376501292024386,0.0014389264583556383,0.0017174682289198978,146.91045847618093,0.0453254007831152,0.04606344515365022,True,0.0,-9999,[],False,False,False,False,0.1717468228920655,-0.3377126157283783,-0.3377126157283783,True
POINT (70.49888671478286 28.314182744691358),4363,640,1376,70.49888671478286,28.314182744691358,False,False,64.0,64.0,0.3683880567550659,-0.15536540746688843,0.00368499755859375,0.001552581787109375,0.0039987144991755486,247.13272094726562,0.08208785843512109,0.0843112182279919,True,0.0,-9999,[],False,False,False,False,0.3998101677010303,-0.36711591482162476,-0.36711591482162476,True
POINT (71.45888671478285 28.314182744691358),4366,736,1376,71.45888671478285,28.314182744691358,False,False,64.0,64.0,0.2649363875389099,0.34820669889450073,0.0026493638753919413,-0.0034820669889441547,0.004375376493483323,322.73396202062764,0.1355142929217731,0.15249860608496596,True,12.380403530069216,-9999,[],False,False,False,False,0.43753764934822803,0.04271567985415459,0.04271567985415459,True
POINT (72.73888671478285 28.314182744691358),4370,864,1376,72.73888671478285,28.314182744691358,False,False,64.0,64.0,18.30767697095871,17.67960599064827,0.18307676970958653,-0.17679605990647929,0.25450726984852984,314.00014226021557,0.030817790461367765,0.056601666950858685,True,0.0,-9999,[],False,False,False,False,25.45072698485326,-0.07688535749912262,0.257906436920166,True
POINT (82.97888671478285 28.314182744691358),4402,1888,1376,82.97888671478285,28.314182744691358,False,False,64.0,64.0,0.08213341236114502,0.19699464738368988,0.0008213341236142924,-0.0019699464738351935,0.0021343099241649443,337.36717275918005,0.062408764108644724,0.06303216549606286,True,0.0,-9999,[],False,False,False,False,0.21343099241654245,-0.3391508460044861,-0.3391508460044861,True
POINT (83.93888671478285 28.314182744691358),4405,1984,1376,83.93888671478285,28.314182744691358,False,False,64.0,64.0,0.3106119632720947,0.038973644375801086,0.00310516357421875,-0.00038909912109375,0.0031294471118599176,277.1517333984375,0.04443940694392398,0.04474847269135369,True,8.296088989158292,-9999,[],False,False,False,False,0.3130474990854847,-0.2843179702758789,-0.2843179702758789,True
POINT (84.25888671478285 28.314182744691358),4406,2016,1376,84.25888671478285,28.314182744691358,False,False,64.0,64.0,-0.3922494351863861,0.349922239780426,-0.0039215087890625,-0.003498077392578125,0.005254976451396942,48.264129638671875,0.004189685314362731,0.005516153817038717,True,0.712870807716925,-9999,[],False,False,False,False,0.5256474039667549,-0.28814896941185,-0.28814896941185,True
POINT (84.57888671478285 28.314182744691358),4407,2048,1376,84.57888671478285,28.314182744691358,False,False,64.0,64.0,0.8841317668557167,-0.14687319099903107,0.008841317668554893,0.0014687319099877527,0.008962481327161424,260.5680785939797,-0.024814395849428014,-0.023971812962663066,True,12.260841175759552,-9999,[],False,False,False,False,0.8962481327164087,-0.40205666422843933,-0.40205666422843933,True
POINT (84.89888671478286 28.314182744691358),4408,2080,1376,84.89888671478286,28.314182744691358,False,False,64.0,64.0,-0.3340393602848053,-6.790986523032188,-0.003340393602854874,0.06790986523031961,0.06799197029813275,177.18396847634364,-0.013086423131686158,0.038956019134024515,True,0.0,-9999,[],False,False,False,False,6.7991970298134685,-0.39141011238098145,-0.15649288892745972,True
POINT (86.81888671478285 28.314182744691358),4414,2272,1376,86.81888671478285,28.314182744691358,False,False,64.0,64.0,-0.22536301612854004,0.21851810812950134,-0.00225067138671875,-0.002185821533203125,0.0031374094542115927,45.88346481323242,0.11811772643111423,0.11876747391178502,True,0.0,-9999,[],False,False,False,False,0.31390866923206984,0.3294826149940491,0.3294826149940491,True
POINT (87.45888671478285 28.314182744691358),4416,2336,1376,87.45888671478285,28.314182744691358,False,False,64.0,64.0,-0.3632098436355591,-0.37527695298194885,-0.003631591796875,0.003753662109375,0.0052228765562176704,135.93614196777344,0.06723783856695435,0.0722379151588083,True,0.0,-9999,[],False,False,False,False,0.5222587308539544,0.11186186969280243,0.11186186969280243,True
POINT (88.09888671478285 28.314182744691358),4418,2400,1376,88.09888671478285,28.314182744691358,False,False,64.0,64.0,0.44168585538864136,0.20620715618133545,0.00441741943359375,-0.002063751220703125,0.004875721875578165,295.02618408203125,0.03170981459039131,0.0338693686368526,True,0.0,-9999,[],False,False,False,False,0.4874502909126114,-0.177054762840271,-0.177054762840271,True
POINT (89.37888671478285 28.314182744691358),4422,2528,1376,89.37888671478285,28.314182744691358,False,False,64.0,64.0,-0.11666403710842133,-0.18409600853919983,-0.00116729736328125,0.001842498779296875,0.002181143034249544,147.63705444335938,0.0584621675819785,0.05854155596104998,True,0.0,-9999,[],False,False,False,False,0.21794916360128627,-0.09027433395385742,-0.09027433395385742,True
POINT (90.65888671478285 28.314182744691358),4426,2656,1376,90.65888671478285,28.314182744691358,False,False,64.0,64.0,-14.536102563142776,-0.419674813747406,-0.1453610256314306,0.00419674813747406,0.1454215956024098,91.65373887461163,0.012992728862139648,0.060297008517709326,True,14.238637668174377,-9999,[],False,False,False,False,14.542159560240698,0.24296091496944427,0.26189929246902466,True
POINT (92.25888671478285 28.314182744691358),4431,2816,1376,92.25888671478285,28.314182744691358,False,False,64.0,64.0,0.1474805623292923,-0.17472009360790253,0.00147247314453125,0.00174713134765625,0.002284873044118285,220.16758728027344,0.10925565395276864,0.10969320853614592,True,0.0,-9999,[],False,False,False,False,0.2286430129597633,-0.05838419124484062,-0.05838419124484062,True
POINT (73.69888671478284 27.994182744691358),4474,960,1408,73.69888671478284,27.994182744691358,False,False,64.0,64.0,-0.36345821619033813,-0.22953979671001434,-0.003631591796875,0.00229644775390625,0.004296758212149143,122.27421569824219,0.04271534816867614,0.043105663888747266,True,0.0,-9999,[],False,False,False,False,0.42987253132752884,-0.15456460416316986,-0.15456460416316986,True
POINT (76.25888671478285 27.994182744691358),4482,1216,1408,76.25888671478285,27.994182744691358,False,False,64.0,64.0,-0.2862933576107025,-0.27037519216537476,-0.00286102294921875,0.002704620361328125,0.003937057685106993,133.36207580566406,0.04678224227752871,0.04820353840071316,True,0.0,-9999,[],False,False,False,False,0.3937850062540128,-0.25508633255958557,-0.25508633255958557,True
POINT (77.21888671478285 27.994182744691358),4485,1312,1408,77.21888671478285,27.994182744691358,False,False,64.0,64.0,5.656014412641525,0.39320603013038635,0.056560144126422074,-0.0039320603013024424,0.05669665776582175,273.97680323025395,0.06638315563748226,0.1661692347710329,True,0.0,-9999,[],False,False,False,False,5.669665776581505,0.19341860711574554,0.35763078927993774,True
POINT (81.37888671478285 27.994182744691358),4498,1728,1408,81.37888671478285,27.994182744691358,False,False,64.0,64.0,-0.03978124260902405,-0.3575673997402191,-0.000396728515625,0.003574371337890625,0.0035963209811598063,173.6516571044922,0.04123699396787174,0.045300736732522294,True,0.0,-9999,[],False,False,False,False,0.3597735296273194,-0.253073126077652,-0.253073126077652,True
POINT (87.45888671478285 27.994182744691358),4517,2336,1408,87.45888671478285,27.994182744691358,False,False,64.0,64.0,-0.44765937328338623,0.20378300547599792,-0.00447845458984375,-0.00203704833984375,0.00491997180506587,65.5240707397461,0.03884624555485112,0.03927268170983879,True,0.0,-9999,[],False,False,False,False,0.49186017099304224,-0.013448030687868595,-0.013448030687868595,True
POINT (87.77888671478286 27.994182744691358),4518,2368,1408,87.77888671478286,27.994182744691358,False,False,64.0,64.0,-0.19773970544338226,-0.3770354688167572,-0.0019773970544321173,0.0037703546881644456,0.004257425699344668,152.32482486536338,0.04522309583135228,0.045686913325674025,True,0.0,-9999,[],False,False,False,False,0.4257425699348228,0.16258352994918823,0.16258352994918823,True
POINT (90.65888671478285 27.994182744691358),4527,2656,1408,90.65888671478285,27.994182744691358,False,False,64.0,64.0,-0.31222978234291077,5.769061654806137,-0.0031222978234239918,-0.05769061654805796,0.05777504635561288,3.097906322257134,0.027977831996974494,0.08833020954494648,True,0.0,-9999,[],False,False,False,False,5.777504635561656,-0.06055896729230881,0.03388875350356102,True
POINT (92.57888671478285 27.994182744691358),4533,2848,1408,92.57888671478285,27.994182744691358,False,False,100.0,100.0,0.30473652482032776,-0.22089239954948425,0.00304412841796875,0.002208709716796875,0.0037609993014484644,234.06301879882812,0.09357625874391909,0.09795263639342233,True,4.881094562014113,-9999,[],False,False,False,False,0.37637454980152313,0.17666372656822205,0.17666372656822205,True
POINT (71.13888671478286 27.674182744691358),4567,704,1440,71.13888671478286,27.674182744691358,False,False,64.0,64.0,0.20409050583839417,0.05040310323238373,0.002044677734375,-0.0005035400390625,0.002105768071487546,283.8724365234375,0.08869356413302067,0.08914443155678549,True,9.653988894637479,-9999,[],False,False,False,False,0.21022228090482212,0.09519360959529877,0.09519360959529877,True
POINT (71.77888671478286 27.674182744691358),4569,768,1440,71.77888671478286,27.674182744691358,False,False,64.0,64.0,-0.17653577029705048,0.41768136620521545,-0.00176239013671875,-0.004177093505859375,0.004533666186034679,22.911663055419922,0.10078200553129438,0.10752476412209683,True,0.0,-9999,[],False,False,False,False,0.45345628440835206,-0.14819316565990448,-0.14819316565990448,True
POINT (76.25888671478285 27.674182744691358),4583,1216,1440,76.25888671478285,27.674182744691358,False,False,64.0,64.0,-0.2320384830236435,0.3642658293247223,-0.0023193359375,-0.003643035888671875,0.004318683873862028,32.49725341796875,0.056001550878673714,0.05985268550320009,True,0.0,-9999,[],False,False,False,False,0.43189287099643286,-0.22915104031562805,-0.22915104031562805,True
POINT (81.05888671478286 27.674182744691358),4598,1696,1440,81.05888671478286,27.674182744691358,False,False,64.0,64.0,-0.4148953855037689,0.34907567501068115,-0.004148953855036552,-0.003490756750103685,0.005422102984969679,49.92414231889856,0.09344083339905275,0.10272311928861869,True,21.228412101524953,-9999,[],False,False,False,False,0.5422102984972562,-0.12809208035469055,-0.12809208035469055,True
POINT (87.77888671478286 27.674182744691358),4619,2368,1440,87.77888671478286,27.674182744691358,False,False,64.0,64.0,-0.2997306287288666,-0.6276067495346069,-0.0029973062872841183,0.00627606749534948,0.006955060616987835,154.47192616397433,0.054704824835920964,0.057520158620121414,True,0.0,-9999,[],False,False,False,False,0.6955060616986717,-0.166436567902565,-0.166436567902565,True
POINT (90.33888671478286 27.674182744691358),4627,2624,1440,90.33888671478286,27.674182744691358,False,False,64.0,64.0,0.30692511796951294,0.10633517056703568,0.003069251179695698,-0.0010633517056675146,0.0032482333127423968,289.1088039200103,0.03675214949046096,0.03874344610714826,True,0.0,-9999,[],False,False,False,False,0.32482333127427904,0.048341717571020126,0.048341717571020126,True
POINT (91.61888671478286 27.674182744691358),4631,2752,1440,91.61888671478286,27.674182744691358,False,False,64.0,64.0,-0.3399677276611328,0.1639065444469452,-0.0034027099609375,-0.00164031982421875,0.003777444129809737,64.26016998291016,0.010401122748361783,0.01092184870928229,True,0.0,-9999,[],False,False,False,False,0.37741676057590845,0.08928904682397842,0.08928904682397842,True
POINT (92.57888671478285 27.674182744691358),4634,2848,1440,92.57888671478285,27.674182744691358,False,False,100.0,100.0,0.33051353693008423,-1.3527373969554901,0.0033051353693025476,0.013527373969552059,0.013925292324455144,193.7300490522036,0.08496691769615397,0.09459858107873013,True,32.10739221573455,-9999,[],False,False,False,False,1.3925292324457499,0.3129771947860718,0.3163789212703705,True
POINT (69.53888671478285 27.354182744691357),4663,544,1472,69.53888671478285,27.354182744691357,False,False,100.0,100.0,-14.578239351511002,0.3570936918258667,-0.14578239351511257,-0.0035709369182583828,0.14582612197226297,88.59682157827663,0.26533459983386165,0.33145746377034335,True,6.631065106210315,-9999,[],False,False,False,False,14.582612197226043,0.30526459217071533,0.3397107720375061,True
POINT (72.09888671478285 27.354182744691357),4671,800,1472,72.09888671478285,27.354182744691357,False,False,64.0,64.0,0.3223096430301666,-0.28654390573501587,0.0032196044921875,0.002864837646484375,0.004309657495468855,228.36184692382812,0.043777929526953634,0.044416055789045804,True,0.0,-9999,[],False,False,False,False,0.43126664130687303,-0.291951060295105,-0.291951060295105,True
POINT (76.25888671478285 27.354182744691357),4684,1216,1472,76.25888671478285,27.354182744691357,False,False,64.0,64.0,-0.056010253727436066,0.11499064415693283,-0.00055694580078125,-0.001148223876953125,0.0012761687394231558,25.97002410888672,0.08953024471756693,0.09125937954292489,True,0.0,-9999,[],False,False,False,False,0.12790620300141084,0.3053727149963379,0.3053727149963379,True
POINT (77.53888671478285 27.354182744691357),4688,1344,1472,77.53888671478285,27.354182744691357,False,False,64.0,64.0,-0.36200442910194397,0.42063629627227783,-0.0036163330078125,-0.004207611083984375,0.005548140034079552,40.71566390991211,0.06389096659288614,0.0744606334569389,True,0.0,-9999,[],False,False,False,False,0.5549613503939566,-0.004080886021256447,-0.004080886021256447,True
POINT (81.37888671478285 27.354182744691357),4700,1728,1472,81.37888671478285,27.354182744691357,False,False,64.0,64.0,0.2641032040119171,-0.2803541123867035,0.0026397705078125,0.002803802490234375,0.003850934561342001,223.2903594970703,0.06202107280420898,0.062258292924431614,True,0.0,-9999,[],False,False,False,False,0.3851609153347425,0.0016441706102341413,0.0016441706102341413,True
POINT (86.49888671478286 27.354182744691357),4716,2240,1472,86.49888671478286,27.354182744691357,False,False,64.0,64.0,0.42948734760284424,0.16535794734954834,0.0042948734760273055,-0.0016535794734977571,0.004602202000157749,291.0573235138369,0.03308640309523273,0.03476382796869889,True,23.10385107112066,-9999,[],False,False,False,False,0.46022020001579933,-0.07800020277500153,-0.07800020277500153,True
POINT (87.13888671478286 27.354182744691357),4718,2304,1472,87.13888671478286,27.354182744691357,False,False,64.0,64.0,0.8372351080179214,0.41378095746040344,0.008372351080183194,-0.004137809574601192,0.009339043349589186,296.29964767492413,0.026296948264746364,0.027593605289435958,True,10.183583379943585,-9999,[],False,False,False,False,0.9339043349586877,-0.0006665503024123609,-0.0006665503024123609,True
POINT (89.69888671478286 27.354182744691357),4726,2560,1472,89.69888671478286,27.354182744691357,False,False,64.0,64.0,0.43349704146385193,-0.31785401701927185,0.00433349609375,0.003177642822265625,0.005373695399612188,233.74993896484375,0.029938071152890648,0.035384928986309044,True,0.0,-9999,[],False,False,False,False,0.5375414970894806,-0.09047681838274002,-0.09047681838274002,True
POINT (90.01888671478285 27.354182744691357),4727,2592,1472,90.01888671478285,27.354182744691357,False,False,64.0,64.0,-0.16132204234600067,-0.17022490501403809,-0.0016132204234651226,0.0017022490501403809,0.0023452360144319844,136.53816498916476,0.03445791600121748,0.034754782320292506,True,0.0,-9999,[],False,False,False,False,0.2345236014428465,0.132247194647789,0.132247194647789,True
POINT (90.33888671478286 27.354182744691357),4728,2624,1472,90.33888671478286,27.354182744691357,False,False,64.0,64.0,-0.3365948498249054,0.21710079908370972,-0.00336456298828125,-0.002170562744140625,0.004003951326012611,57.17832946777344,0.0355895652544137,0.03625370914181599,True,36.08444278034576,-9999,[],False,False,False,False,0.40053570364130575,0.058400001376867294,0.058400001376867294,True
POINT (90.97888671478286 27.354182744691357),4730,2688,1472,90.97888671478286,27.354182744691357,False,False,64.0,64.0,0.3038281202316284,-0.3274756073951721,0.0030364990234375,0.00327301025390625,0.004464630037546158,222.8548126220703,0.02098128746577407,0.021417904907994608,True,33.98584331016745,-9999,[],False,False,False,False,0.44671221170046577,-0.22940652072429657,-0.22940652072429657,True
POINT (91.29888671478285 27.354182744691357),4731,2720,1472,91.29888671478285,27.354182744691357,False,False,64.0,64.0,0.33420464396476746,0.2815571129322052,0.0033416748046875,-0.00281524658203125,0.004369485657662153,310.11309814453125,0.03669432637630703,0.038606546784290256,True,0.0,-9999,[],False,False,False,False,0.4369978854529339,0.05274686589837074,0.05274686589837074,True
POINT (69.53888671478285 27.034182744691357),4764,544,1504,69.53888671478285,27.034182744691357,False,False,100.0,100.0,-25.768674805760384,0.2609463036060333,-0.2576867480576013,-0.002609463036058912,0.25769996007341217,89.41981452434965,0.21707753000243127,0.3544695338621073,True,22.273552357145675,-9999,[],False,False,False,False,25.769996007341476,0.14337289333343506,0.5928884744644165,True
POINT (71.13888671478286 27.034182744691357),4769,704,1504,71.13888671478286,27.034182744691357,False,False,64.0,64.0,0.18127961456775665,0.28446948528289795,0.0018157958984375,-0.00284576416015625,0.003375720465555787,327.4924621582031,0.1871104406571817,0.18933801023543617,True,0.0,-9999,[],False,False,False,False,0.3373205993042099,0.06777968257665634,0.06777968257665634,True
POINT (81.05888671478286 27.034182744691357),4800,1696,1504,81.05888671478286,27.034182744691357,False,False,64.0,64.0,-0.45043379068374634,0.39854326844215393,-0.004504337906837463,-0.003985432684423529,0.006014377246319376,48.49763736125491,0.10290426075282767,0.10407541534466992,True,17.415267500034943,-9999,[],False,False,False,False,0.6014377246318058,-0.038431134074926376,-0.038431134074926376,True
POINT (82.65888671478285 27.034182744691357),4805,1856,1504,82.65888671478285,27.034182744691357,False,False,64.0,64.0,0.27256980538368225,-0.21494197845458984,0.0027256980538368225,0.002149419784544193,0.003471229651129387,231.74153947692793,0.08002937980993055,0.08089972520738352,True,0.0,-9999,[],False,False,False,False,0.3471229651130443,0.14197783172130585,0.14197783172130585,True
POINT (82.97888671478285 27.034182744691357),4806,1888,1504,82.97888671478285,27.034182744691357,False,False,64.0,64.0,0.10851680487394333,-0.29750895500183105,0.0010833740234375,0.0029754638671875,0.003166557289659977,200.03952026367188,0.10143605005762048,0.10664313304644849,True,0.0,-9999,[],False,False,False,False,0.31668197808895127,0.15855909883975983,0.15855909883975983,True
POINT (83.61888671478286 27.034182744691357),4808,1952,1504,83.61888671478286,27.034182744691357,False,False,64.0,64.0,-0.24187994003295898,0.3157208263874054,-0.00241851806640625,-0.0031585693359375,0.003978163935244083,37.45643615722656,0.11662284591832665,0.1178484774451184,True,0.0,-9999,[],False,False,False,False,0.39772546512021834,-0.0852983370423317,-0.0852983370423317,True
POINT (86.17888671478286 27.034182744691357),4816,2208,1504,86.17888671478286,27.034182744691357,False,False,64.0,64.0,-0.25026464462280273,0.31740403175354004,-0.00250244140625,-0.003173828125,0.004041707143187523,38.25482940673828,0.05854086169297787,0.06336794835975447,True,8.060219495105812,-9999,[],False,False,False,False,0.404200088720401,-0.3146044909954071,-0.3146044909954071,True
POINT (89.05888671478286 27.034182744691357),4825,2496,1504,89.05888671478286,27.034182744691357,False,False,64.0,64.0,-0.10330162942409515,0.25401532649993896,-0.00102996826171875,-0.00254058837890625,0.002741427393630147,22.13033103942871,0.05195609309691899,0.052711258770095644,True,0.0,-9999,[],False,False,False,False,0.27421709052964527,-0.08039184659719467,-0.08039184659719467,True
POINT (91.29888671478285 27.034182744691357),4832,2720,1504,91.29888671478285,27.034182744691357,False,False,64.0,64.0,0.1333334743976593,-0.32852649688720703,0.00133514404296875,0.003284454345703125,0.0035454549361020327,202.08993530273438,0.04106987269274348,0.042366161606753695,True,0.0,-9999,[],False,False,False,False,0.3545524990067498,-0.15753112733364105,-0.15753112733364105,True
POINT (92.25888671478285 27.034182744691357),4835,2816,1504,92.25888671478285,27.034182744691357,False,False,100.0,100.0,7.721824884414673,-23.401276409626007,0.0772182488441473,0.23401276409626348,0.24642368334746179,198.2615732592525,0.0756159124384541,0.08012792211497359,True,0.0,-9999,[],False,False,False,False,24.642368334745836,-0.05020734295248985,0.04220626875758171,True
POINT (72.41888671478286 26.714182744691357),4874,832,1536,72.41888671478286,26.714182744691357,False,False,64.0,64.0,0.19350995123386383,0.4744062125682831,0.0019378662109375,-0.0047454833984375,0.005125908646732569,337.8094787597656,0.06147025008172223,0.07498027623971068,True,0.0,-9999,[],False,False,False,False,0.512354716724571,0.221820667386055,0.221820667386055,True
POINT (73.37888671478285 26.714182744691357),4877,928,1536,73.37888671478285,26.714182744691357,False,False,64.0,64.0,-0.21210849285125732,0.3473494052886963,-0.0021209716796875,-0.003475189208984375,0.004071297124028206,31.410268783569336,0.07137335976355928,0.07523587991920028,True,0.0,-9999,[],False,False,False,False,0.406990936132542,0.1678338348865509,0.1678338348865509,True
POINT (74.01888671478285 26.714182744691357),4879,992,1536,74.01888671478285,26.714182744691357,False,False,64.0,64.0,0.24774347245693207,-0.32310402393341064,0.00247955322265625,0.003231048583984375,0.004072819370776415,217.4795684814453,0.056120842356793744,0.05940444748927244,True,0.0,-9999,[],False,False,False,False,0.40715235284470686,-0.19263534247875214,-0.19263534247875214,True
POINT (75.93888671478285 26.714182744691357),4885,1184,1536,75.93888671478285,26.714182744691357,False,False,64.0,64.0,-0.3697633743286133,0.27846574783325195,-0.00370025634765625,-0.00278472900390625,0.004631048534065485,53.01688766479492,0.060440171860402896,0.06769112421300569,True,0.0,-9999,[],False,False,False,False,0.4628910516646595,-0.007059493567794561,-0.007059493567794561,True
POINT (76.57888671478285 26.714182744691357),4887,1248,1536,76.57888671478285,26.714182744691357,False,False,64.0,64.0,0.33606693148612976,-0.44576284289360046,0.00335693359375,0.004459381103515625,0.005581673700362444,217.01316833496094,0.05444634934751944,0.06203540283725062,True,0.0,-9999,[],False,False,False,False,0.5582521782698996,0.006764731835573912,0.006764731835573912,True
POINT (77.53888671478285 26.714182744691357),4890,1344,1536,77.53888671478285,26.714182744691357,False,False,64.0,64.0,-8.036483153700829,-21.35315552353859,-0.08036483153701113,0.21353155523538447,0.22815396386916934,159.3756475141884,0.031721668273389805,0.08912251853253537,True,0.0,-9999,[],False,False,False,False,22.815396386916966,-0.14935538172721863,0.08189168572425842,True
