geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,L2_OUTLIER,L3_OUTLIER,OUTLIER
POINT (88.90491175399949 20.449433442005017),1773,2496,2176,88.90491175399949,20.449433442005017,False,False,236.0,236.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 20.449433442005017),1774,2560,2176,89.54101768574492,20.449433442005017,False,False,140.0,140.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.17712361749037 20.449433442005017),1775,2624,2176,90.17712361749037,20.449433442005017,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (68.54952193814532 19.813327510259573),1792,448,2240,68.54952193814532,19.813327510259573,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (69.18562786989075 19.813327510259573),1793,512,2240,69.18562786989075,19.813327510259573,False,False,208.0,208.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (69.8217338016362 19.813327510259573),1794,576,2240,69.8217338016362,19.813327510259573,False,False,256.0,256.0,-0.15337102115157317,0.10620383173229424,-0.0015337102115182688,-0.0010620383173218784,0.0018655273786185233,55.29881277268266,0.5449045157023059,0.5436113407102323,False,50.11276748044983,-9999,[],False,True,False,True
POINT (70.45783973338165 19.813327510259573),1795,640,2240,70.45783973338165,19.813327510259573,False,False,256.0,256.0,-0.2338092476129997,0.3078238070011751,-0.0023380924761227107,-0.0030782380700102863,0.0038655175646428357,37.21868490407054,0.5268008616036476,0.5264584066861321,False,56.09740245573479,-9999,[],False,True,False,True
POINT (71.09394566512708 19.813327510259573),1796,704,2240,71.09394566512708,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (71.73005159687253 19.813327510259573),1797,768,2240,71.73005159687253,19.813327510259573,False,False,256.0,256.0,-0.08017332851888344,-0.30539673566824316,-0.0008017332851864012,0.00305396735668495,0.0031574503759003152,165.290522705744,0.4109923160141356,0.41348256366628233,True,48.041056637814194,-9999,[],False,False,False,False
POINT (72.36615752861798 19.813327510259573),1798,832,2240,72.36615752861798,19.813327510259573,False,False,256.0,256.0,-0.3537415266037691,0.1018794998526776,-0.003537415266038124,-0.0010187949985294154,0.003681202251089734,73.93330928018192,0.3381612502699879,0.33973915163700064,True,18.32719241520458,-9999,[],True,False,False,True
POINT (73.00226346036341 19.813327510259573),1799,896,2240,73.00226346036341,19.813327510259573,False,False,256.0,256.0,0.2818190753460491,0.2958469688892953,0.0028181907534587936,-0.002958469688891796,0.004085919972658809,316.39108256582705,0.17529980955802435,0.17830015644939828,True,14.907840753988339,-9999,[],True,False,False,True
POINT (73.63836939210886 19.813327510259573),1800,960,2240,73.63836939210886,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 19.813327510259573),1801,1024,2240,74.2744753238543,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 19.813327510259573),1802,1088,2240,74.91058125559974,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 70.6916956603527 px / Y: 109.81920863687992 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 19.813327510259573),1803,1152,2240,75.54668718734519,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 19.813327510259573),1804,1216,2240,76.18279311909063,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 19.813327510259573),1805,1280,2240,76.81889905083607,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 19.813327510259573),1806,1344,2240,77.45500498258151,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 19.813327510259573),1807,1408,2240,78.09111091432696,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 19.813327510259573),1808,1472,2240,78.7272168460724,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 19.813327510259573),1809,1536,2240,79.36332277781784,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 19.813327510259573),1810,1600,2240,79.99942870956329,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 19.813327510259573),1811,1664,2240,80.63553464130872,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 19.813327510259573),1812,1728,2240,81.27164057305417,19.813327510259573,False,False,256.0,256.0,0.231633260846138,0.3678967356681824,0.0023193359375,-0.0036773681640625,0.004347683861851692,327.80487060546875,0.20768880721268146,0.21026686454097304,True,0.0,-9999,[],True,False,False,True
POINT (81.9077465047996 19.813327510259573),1813,1792,2240,81.9077465047996,19.813327510259573,False,False,256.0,256.0,0.24922437965869904,-0.24714529514312744,0.00249481201171875,0.002471923828125,0.0035120497923344374,225.239990234375,0.14074846503455848,0.14058412273242646,False,0.0,-9999,[],True,True,False,True
POINT (82.54385243654505 19.813327510259573),1814,1856,2240,82.54385243654505,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 19.813327510259573),1815,1920,2240,83.1799583682905,19.813327510259573,False,False,256.0,256.0,0.323315292596817,-0.40197381377220154,0.00323486328125,0.00402069091796875,0.005160455126315355,218.81039428710938,0.13368645778177382,0.13399369866631414,True,0.0,-9999,[],True,False,False,True
POINT (83.81606430003595 19.813327510259573),1816,1984,2240,83.81606430003595,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 19.813327510259573),1817,2048,2240,84.45217023178138,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,"The calculated shift (X: 0.1503724306821823 px / Y: -122.91270968317986 px) is recognized as too large to be valid. If you know that it is valid, just set the '-max_shift' parameter to an appropriate value. Otherwise try to use a different window size for matching via the '-ws' parameter or define the spectral bands to be used for matching manually ('-br' and '-bs').",[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 19.813327510259573),1818,2112,2240,85.08827616352683,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.72438209527226 19.813327510259573),1819,2176,2240,85.72438209527226,19.813327510259573,False,False,256.0,256.0,-0.33129385113722715,-33.58409509063435,-0.003312938511371044,0.33584095090627386,0.3358572909245985,179.43481806711293,0.19879692228944873,0.19706253772203325,False,13.97456750180072,-9999,[],True,True,False,True
POINT (86.36048802701771 19.813327510259573),1820,2240,2240,86.36048802701771,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (86.99659395876316 19.813327510259573),1821,2304,2240,86.99659395876316,19.813327510259573,False,False,256.0,256.0,-0.310735285282135,0.266061931848526,-0.00310516357421875,-0.002658843994140625,0.004087969195097685,49.42875671386719,0.1935700328200545,0.19866517603211606,True,0.09467166762210866,-9999,[],True,False,False,True
POINT (87.6326998905086 19.813327510259573),1822,2368,2240,87.6326998905086,19.813327510259573,False,False,256.0,256.0,-0.2743802964687893,0.36190611124045896,-0.0027438029646873474,-0.0036190611124027328,0.004541592016499587,37.16770363860142,0.3316884951700402,0.3396046268578303,True,33.07799280669521,-9999,[],False,False,False,False
POINT (88.26880582225404 19.813327510259573),1823,2432,2240,88.26880582225404,19.813327510259573,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (88.90491175399949 19.813327510259573),1824,2496,2240,88.90491175399949,19.813327510259573,False,False,206.0,206.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 19.813327510259573),1825,2560,2240,89.54101768574492,19.813327510259573,False,False,110.0,110.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (90.17712361749037 19.813327510259573),1826,2624,2240,90.17712361749037,19.813327510259573,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (67.91341600639987 19.17722157851413),1842,384,2304,67.91341600639987,19.17722157851413,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (68.54952193814532 19.17722157851413),1843,448,2304,68.54952193814532,19.17722157851413,False,False,120.0,120.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (69.18562786989075 19.17722157851413),1844,512,2304,69.18562786989075,19.17722157851413,False,False,228.0,228.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (69.8217338016362 19.17722157851413),1845,576,2304,69.8217338016362,19.17722157851413,False,False,256.0,256.0,0.15596517920497183,-0.10771559178831336,0.0015596517920499764,0.0010771559178834877,0.0018954626305670394,235.36953950423288,0.28187236716327574,0.282558417396918,True,74.55214055308228,-9999,[],False,False,False,False
POINT (70.45783973338165 19.17722157851413),1846,640,2304,70.45783973338165,19.17722157851413,False,False,256.0,256.0,0.06069174408913866,-0.11658820509912902,0.0006069174408906974,0.0011658820509907741,0.001314393296117934,207.4999095343944,0.7123813867078207,0.7118450355396638,False,43.161240181087955,-9999,[],False,True,False,True
POINT (71.09394566512708 19.17722157851413),1847,704,2304,71.09394566512708,19.17722157851413,False,False,256.0,256.0,-0.3032061457633972,0.15870454907417297,-0.00302886962890625,-0.0015869140625,0.0034194074105471373,62.37147521972656,0.5982066626508895,0.5984831957602368,True,56.827359456590756,-9999,[],False,False,False,False
POINT (71.73005159687253 19.17722157851413),1848,768,2304,71.73005159687253,19.17722157851413,False,False,256.0,256.0,-0.19185389578342438,-0.3423421382904053,-0.00191497802734375,0.003421783447265625,0.003921191673725843,150.73304748535156,0.4388289300442091,0.4393671818250628,True,32.02785755388004,-9999,[],False,False,False,False
POINT (72.36615752861798 19.17722157851413),1849,832,2304,72.36615752861798,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 19.17722157851413),1850,896,2304,73.00226346036341,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 19.17722157851413),1851,960,2304,73.63836939210886,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 19.17722157851413),1852,1024,2304,74.2744753238543,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 19.17722157851413),1853,1088,2304,74.91058125559974,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (75.54668718734519 19.17722157851413),1854,1152,2304,75.54668718734519,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 19.17722157851413),1855,1216,2304,76.18279311909063,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 19.17722157851413),1856,1280,2304,76.81889905083607,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 19.17722157851413),1857,1344,2304,77.45500498258151,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 19.17722157851413),1858,1408,2304,78.09111091432696,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 19.17722157851413),1859,1472,2304,78.7272168460724,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 19.17722157851413),1860,1536,2304,79.36332277781784,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.99942870956329 19.17722157851413),1861,1600,2304,79.99942870956329,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (80.63553464130872 19.17722157851413),1862,1664,2304,80.63553464130872,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (81.27164057305417 19.17722157851413),1863,1728,2304,81.27164057305417,19.17722157851413,False,False,256.0,256.0,-0.1366398185491562,0.1832268089056015,-0.00136566162109375,-0.0018310546875,0.002284248825162649,36.71342086791992,0.22156232185686925,0.21994638340035527,False,0.0,-9999,[],True,True,False,True
POINT (81.9077465047996 19.17722157851413),1864,1792,2304,81.9077465047996,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (82.54385243654505 19.17722157851413),1865,1856,2304,82.54385243654505,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (83.1799583682905 19.17722157851413),1866,1920,2304,83.1799583682905,19.17722157851413,False,False,256.0,256.0,0.11008185893299385,0.41035607457169115,0.0011008185893359723,-0.004103560745718937,0.004248648298039389,344.98342031454547,0.12104926871461792,0.12224009952112086,True,26.805929406357464,-9999,[],False,False,False,False
POINT (83.81606430003595 19.17722157851413),1867,1984,2304,83.81606430003595,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (84.45217023178138 19.17722157851413),1868,2048,2304,84.45217023178138,19.17722157851413,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (85.08827616352683 19.17722157851413),1869,2112,2304,85.08827616352683,19.17722157851413,False,False,256.0,256.0,-24.56128558516991,0.38411968946464553,-0.24561285585164683,-0.0038411968946476804,0.24564289070352777,89.1040109482338,0.18073835595107773,0.199385333171814,True,40.53291979499102,-9999,[],False,False,False,False
POINT (85.72438209527226 19.17722157851413),1870,2176,2304,85.72438209527226,19.17722157851413,False,False,256.0,256.0,0.06401437520980835,-0.4274559020996094,0.000640869140625,0.004276275634765625,0.004324031062424183,188.51712036132812,0.15303670047165013,0.15808836605806686,True,0.0,-9999,[],True,False,False,True
POINT (86.36048802701771 19.17722157851413),1871,2240,2304,86.36048802701771,19.17722157851413,False,False,256.0,256.0,-0.22502648830418295,-86.33071103693773,-0.002250264883045361,0.863307110369206,0.8633100430934836,179.85065524534096,0.12459201894973003,0.17171620922273434,True,5.422396333655897,-9999,[],True,False,False,True
POINT (86.99659395876316 19.17722157851413),1872,2304,2304,86.99659395876316,19.17722157851413,False,False,256.0,256.0,-0.20689640939235687,0.4939912259578705,-0.00206756591796875,-0.004940032958984375,0.0053552547469735146,22.72519874572754,0.14914990762478156,0.16302538007329037,True,3.2562849520650303,-9999,[],True,False,False,True
POINT (87.6326998905086 19.17722157851413),1873,2368,2304,87.6326998905086,19.17722157851413,False,False,256.0,256.0,0.23599933087825775,-0.2057959884405136,0.00235748291015625,0.002056121826171875,0.0031281565316021442,228.91094970703125,0.25250511015156446,0.2971075240556698,True,0.0,-9999,[],True,False,False,True
POINT (88.26880582225404 19.17722157851413),1874,2432,2304,88.26880582225404,19.17722157851413,False,False,256.0,256.0,0.18162439763549604,-0.19883266091350696,0.0018162439763500515,0.001988326609136948,0.002692988096191641,222.41024827491174,0.3298457620943107,0.3233093314703508,False,19.881880537699573,-9999,[],True,True,False,True
POINT (88.90491175399949 19.17722157851413),1875,2496,2304,88.90491175399949,19.17722157851413,False,False,176.0,176.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (89.54101768574492 19.17722157851413),1876,2560,2304,89.54101768574492,19.17722157851413,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (67.91341600639987 18.541115646768688),1893,384,2368,67.91341600639987,18.541115646768688,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (68.54952193814532 18.541115646768688),1894,448,2368,68.54952193814532,18.541115646768688,False,False,140.0,140.0,0.2936700582504857,5.338456064463724,0.0029367005825093884,-0.05338456064462349,0.053465274015297014,356.85131565595253,0.03583580458483558,0.02139313111883348,False,0.0,-9999,[],True,True,False,True
POINT (69.18562786989075 18.541115646768688),1895,512,2368,69.18562786989075,18.541115646768688,False,False,248.0,248.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (69.8217338016362 18.541115646768688),1896,576,2368,69.8217338016362,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999,-9999,-9999
POINT (70.45783973338165 18.541115646768688),1897,640,2368,70.45783973338165,18.541115646768688,False,False,256.0,256.0,0.15122412145140796,0.08405088633300546,0.0015122412145132103,-0.000840508863326761,0.0017301238800164667,299.065455820299,0.43870417884291346,0.4388904482470829,True,63.9261634816503,-9999,[],False,False,False,False
POINT (71.09394566512708 18.541115646768688),1898,704,2368,71.09394566512708,18.541115646768688,False,False,256.0,256.0,27.22348868847435,0.20180265605453693,0.27223488688468933,-0.0020180265605418413,0.2722423664096363,270.42471517302977,0.4120770253022917,0.46209034706817514,True,0.0,-9999,[],True,False,False,True
POINT (71.73005159687253 18.541115646768688),1899,768,2368,71.73005159687253,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (72.36615752861798 18.541115646768688),1900,832,2368,72.36615752861798,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.00226346036341 18.541115646768688),1901,896,2368,73.00226346036341,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (73.63836939210886 18.541115646768688),1902,960,2368,73.63836939210886,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.2744753238543 18.541115646768688),1903,1024,2368,74.2744753238543,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (74.91058125559974 18.541115646768688),1904,1088,2368,74.91058125559974,18.541115646768688,False,False,256.0,256.0,-0.33453595638275146,-0.3921041488647461,-0.0033416748046875,0.0039215087890625,0.0051521859131753445,139.52981567382812,0.1561016783130022,0.1594993973586894,True,0.0,-9999,[],True,False,False,True
POINT (75.54668718734519 18.541115646768688),1905,1152,2368,75.54668718734519,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.18279311909063 18.541115646768688),1906,1216,2368,76.18279311909063,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (76.81889905083607 18.541115646768688),1907,1280,2368,76.81889905083607,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (77.45500498258151 18.541115646768688),1908,1344,2368,77.45500498258151,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.09111091432696 18.541115646768688),1909,1408,2368,78.09111091432696,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (78.7272168460724 18.541115646768688),1910,1472,2368,78.7272168460724,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
POINT (79.36332277781784 18.541115646768688),1911,1536,2368,79.36332277781784,18.541115646768688,False,False,256.0,256.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999,-9999,-9999
