geometry,POINT_ID,X_IM,Y_IM,X_MAP,Y_MAP,REF_BADDATA,TGT_BADDATA,X_WIN_SIZE,Y_WIN_SIZE,X_SHIFT_PX,Y_SHIFT_PX,X_SHIFT_M,Y_SHIFT_M,ABS_SHIFT,ANGLE,SSIM_BEFORE,SSIM_AFTER,SSIM_IMPROVED,RELIABILITY,LAST_ERR,WARNINGS,L1_OUTLIER,OUTLIER
POINT (72.04810456274525 26.174386827714002),5075,800,1600,72.04810456274525,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 26.174386827714002),5076,832,1600,72.36615752861798,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.68421049449069 26.174386827714002),5077,864,1600,72.68421049449069,26.174386827714002,False,False,128.0,128.0,0.36459070444107056,-0.29807743430137634,0.0036468505859375,0.002979278564453125,0.004709099885076284,230.731689453125,0.1017211785127135,0.10264211480952436,True,0.0,-9999,[],True,True
POINT (73.00226346036341 26.174386827714002),5078,896,1600,73.00226346036341,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 26.174386827714002),5079,928,1600,73.32031642623613,26.174386827714002,False,False,128.0,128.0,-0.2545173168182373,0.2079252451658249,-0.0025482177734375,-0.002079010009765625,0.0032887225970625877,50.75325393676758,0.13431814943076642,0.13357998046675784,False,0.0,-9999,[],True,True
POINT (73.63836939210886 26.174386827714002),5080,960,1600,73.63836939210886,26.174386827714002,False,False,128.0,128.0,-0.3681372702122467,-0.005308975465596779,-0.003681372702118324,5.308975465823096e-05,0.003681755490788551,90.82621572983777,0.13314482231236616,0.1335171648549742,True,0.0,-9999,[],True,True
POINT (73.95642235798158 26.174386827714002),5081,992,1600,73.95642235798158,26.174386827714002,False,False,128.0,128.0,-0.3361501395702362,-0.34018057584762573,-0.00336456298828125,0.0034027099609375,0.004785260651260614,135.3414306640625,0.11458986673677964,0.1169719636357725,True,0.0,-9999,[],True,True
POINT (74.2744753238543 26.174386827714002),5082,1024,1600,74.2744753238543,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.59252828972703 26.174386827714002),5083,1056,1600,74.59252828972703,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.91058125559974 26.174386827714002),5084,1088,1600,74.91058125559974,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.22863422147246 26.174386827714002),5085,1120,1600,75.22863422147246,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.54668718734519 26.174386827714002),5086,1152,1600,75.54668718734519,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.86474015321791 26.174386827714002),5087,1184,1600,75.86474015321791,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.18279311909063 26.174386827714002),5088,1216,1600,76.18279311909063,26.174386827714002,False,False,128.0,128.0,0.14658756554129657,-50.86120282114564,0.001465875655412674,0.5086120282113527,0.508614140614182,180.1651322641561,0.08899814743961985,0.09723831269048651,True,0.0,-9999,[],True,True
POINT (76.50084608496334 26.174386827714002),5089,1248,1600,76.50084608496334,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.81889905083607 26.174386827714002),5090,1280,1600,76.81889905083607,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 26.174386827714002),5091,1312,1600,77.13695201670879,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 26.174386827714002),5092,1344,1600,77.45500498258151,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 26.174386827714002),5093,1376,1600,77.77305794845424,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 26.174386827714002),5094,1408,1600,78.09111091432696,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 26.174386827714002),5095,1440,1600,78.40916388019969,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.7272168460724 26.174386827714002),5096,1472,1600,78.7272168460724,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 26.174386827714002),5097,1504,1600,79.04526981194512,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (79.36332277781784 26.174386827714002),5098,1536,1600,79.36332277781784,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.68137574369057 26.174386827714002),5099,1568,1600,79.68137574369057,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.99942870956329 26.174386827714002),5100,1600,1600,79.99942870956329,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.317481675436 26.174386827714002),5101,1632,1600,80.317481675436,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.63553464130872 26.174386827714002),5102,1664,1600,80.63553464130872,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.95358760718145 26.174386827714002),5103,1696,1600,80.95358760718145,26.174386827714002,False,False,128.0,128.0,-34.78906737268663,53.15469877422913,-0.34789067372679483,-0.531546987742189,0.6352716907307282,33.20423164502535,0.18522790196080546,0.17633565604504767,False,0.0,-9999,[],True,True
POINT (81.27164057305417 26.174386827714002),5104,1728,1600,81.27164057305417,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (81.5896935389269 26.174386827714002),5105,1760,1600,81.5896935389269,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (81.9077465047996 26.174386827714002),5106,1792,1600,81.9077465047996,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.22579947067234 26.174386827714002),5107,1824,1600,82.22579947067234,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.54385243654505 26.174386827714002),5108,1856,1600,82.54385243654505,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (82.86190540241778 26.174386827714002),5109,1888,1600,82.86190540241778,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (83.1799583682905 26.174386827714002),5110,1920,1600,83.1799583682905,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (83.49801133416322 26.174386827714002),5111,1952,1600,83.49801133416322,26.174386827714002,False,False,128.0,128.0,-0.3163255751132965,0.34626227617263794,-0.00316619873046875,-0.0034637451171875,0.0046927970834076405,42.413047790527344,0.18855150254313824,0.19064938874760287,True,0.0,-9999,[],True,True
POINT (83.81606430003595 26.174386827714002),5112,1984,1600,83.81606430003595,26.174386827714002,False,False,128.0,128.0,0.23527385294437408,0.05079573020339012,0.002349853515625,-0.000507354736328125,0.0024040008429437876,282.1831970214844,0.17456574413147327,0.17664199048299453,True,0.0,-9999,[],True,True
POINT (84.13411726590866 26.174386827714002),5113,2016,1600,84.13411726590866,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (84.45217023178138 26.174386827714002),5114,2048,1600,84.45217023178138,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (84.7702231976541 26.174386827714002),5115,2080,1600,84.7702231976541,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (85.08827616352683 26.174386827714002),5116,2112,1600,85.08827616352683,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (85.40632912939955 26.174386827714002),5117,2144,1600,85.40632912939955,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (85.72438209527226 26.174386827714002),5118,2176,1600,85.72438209527226,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (86.042435061145 26.174386827714002),5119,2208,1600,86.042435061145,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (86.36048802701771 26.174386827714002),5120,2240,1600,86.36048802701771,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (86.67854099289043 26.174386827714002),5121,2272,1600,86.67854099289043,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (86.99659395876316 26.174386827714002),5122,2304,1600,86.99659395876316,26.174386827714002,False,False,128.0,128.0,-0.28903326392173767,0.2090720683336258,-0.00289154052734375,-0.0020904541015625,0.0035680534783750772,54.11992263793945,0.11493586149863728,0.11663510653312803,True,13.97394388511428,-9999,[],True,True
POINT (87.31464692463588 26.174386827714002),5123,2336,1600,87.31464692463588,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (87.6326998905086 26.174386827714002),5124,2368,1600,87.6326998905086,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (87.95075285638131 26.174386827714002),5125,2400,1600,87.95075285638131,26.174386827714002,False,False,128.0,128.0,-0.24516794085502625,-0.29870131611824036,-0.00244903564453125,0.002986907958984375,0.0038625632878392935,140.62155151367188,0.07921435938830323,0.07845941915200315,False,0.0,-9999,[],True,True
POINT (88.26880582225404 26.174386827714002),5126,2432,1600,88.26880582225404,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (88.58685878812676 26.174386827714002),5127,2464,1600,88.58685878812676,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (88.90491175399949 26.174386827714002),5128,2496,1600,88.90491175399949,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (89.22296471987221 26.174386827714002),5129,2528,1600,89.22296471987221,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (89.54101768574492 26.174386827714002),5130,2560,1600,89.54101768574492,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (89.85907065161766 26.174386827714002),5131,2592,1600,89.85907065161766,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (90.17712361749037 26.174386827714002),5132,2624,1600,90.17712361749037,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (90.49517658336309 26.174386827714002),5133,2656,1600,90.49517658336309,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (90.81322954923581 26.174386827714002),5134,2688,1600,90.81322954923581,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (91.13128251510854 26.174386827714002),5135,2720,1600,91.13128251510854,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (91.44933548098126 26.174386827714002),5136,2752,1600,91.44933548098126,26.174386827714002,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (91.76738844685397 26.174386827714002),5137,2784,1600,91.76738844685397,26.174386827714002,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (92.0854414127267 26.174386827714002),5138,2816,1600,92.0854414127267,26.174386827714002,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (69.18562786989075 25.85633386184128),5167,512,1632,69.18562786989075,25.85633386184128,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (69.50368083576348 25.85633386184128),5168,544,1632,69.50368083576348,25.85633386184128,False,False,100.0,100.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (69.8217338016362 25.85633386184128),5169,576,1632,69.8217338016362,25.85633386184128,False,False,122.0,122.0,-8.698086708785834,0.08342167735101452,-0.08698086708784558,-0.000834216773512253,0.08698486740220203,89.45050404202792,0.14468761684811532,0.1620469061294257,True,7.4015654700799445,-9999,[],True,True
POINT (70.13978676750892 25.85633386184128),5170,608,1632,70.13978676750892,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (70.45783973338165 25.85633386184128),5171,640,1632,70.45783973338165,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (70.77589269925437 25.85633386184128),5172,672,1632,70.77589269925437,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (71.09394566512708 25.85633386184128),5173,704,1632,71.09394566512708,25.85633386184128,False,False,128.0,128.0,-0.38734903931617737,0.2358483374118805,-0.003875732421875,-0.00235748291015625,0.0045364112593233585,58.66367721557617,0.12820971332586178,0.12722077207561636,False,0.0,-9999,[],True,True
POINT (71.4119986309998 25.85633386184128),5174,736,1632,71.4119986309998,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (71.73005159687253 25.85633386184128),5175,768,1632,71.73005159687253,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.04810456274525 25.85633386184128),5176,800,1632,72.04810456274525,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (72.36615752861798 25.85633386184128),5177,832,1632,72.36615752861798,25.85633386184128,False,False,128.0,128.0,-0.26393648982048035,-0.22760461270809174,-0.0026397705078125,0.002277374267578125,0.0034863767214119434,130.77272033691406,0.08492057132269908,0.08444841085088786,False,0.0,-9999,[],True,True
POINT (72.68421049449069 25.85633386184128),5178,864,1632,72.68421049449069,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.00226346036341 25.85633386184128),5179,896,1632,73.00226346036341,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.32031642623613 25.85633386184128),5180,928,1632,73.32031642623613,25.85633386184128,False,False,128.0,128.0,-0.4664365351200104,-0.3288815915584564,-0.00466156005859375,0.00328826904296875,0.005704634357243776,125.18745422363281,0.1275637264339858,0.13147113145994146,True,2.853639507305857,-9999,[],True,True
POINT (73.63836939210886 25.85633386184128),5181,960,1632,73.63836939210886,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (73.95642235798158 25.85633386184128),5182,992,1632,73.95642235798158,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.2744753238543 25.85633386184128),5183,1024,1632,74.2744753238543,25.85633386184128,False,False,128.0,128.0,-0.18276125192645848,-21.77769120037989,-0.0018276125192642212,0.2177769120037567,0.21778458065118514,179.51917756199813,0.11128593047176477,0.08328406526875266,False,0.0,-9999,[],True,True
POINT (74.59252828972703 25.85633386184128),5184,1056,1632,74.59252828972703,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (74.91058125559974 25.85633386184128),5185,1088,1632,74.91058125559974,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.22863422147246 25.85633386184128),5186,1120,1632,75.22863422147246,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (75.54668718734519 25.85633386184128),5187,1152,1632,75.54668718734519,25.85633386184128,False,False,128.0,128.0,0.2874215841293335,0.2691909372806549,0.00287628173828125,-0.00269317626953125,0.003940329421311617,313.12408447265625,0.10291560664793567,0.10499653127432372,True,0.0,-9999,[],True,True
POINT (75.86474015321791 25.85633386184128),5188,1184,1632,75.86474015321791,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.18279311909063 25.85633386184128),5189,1216,1632,76.18279311909063,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (76.50084608496334 25.85633386184128),5190,1248,1632,76.50084608496334,25.85633386184128,False,False,128.0,128.0,-0.08454400300979614,-0.31454983353614807,-0.00084686279296875,0.003147125244140625,0.0032590755727142096,164.9557342529297,0.07335016210730279,0.07193906186155151,False,0.0,-9999,[],True,True
POINT (76.81889905083607 25.85633386184128),5191,1280,1632,76.81889905083607,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.13695201670879 25.85633386184128),5192,1312,1632,77.13695201670879,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.45500498258151 25.85633386184128),5193,1344,1632,77.45500498258151,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (77.77305794845424 25.85633386184128),5194,1376,1632,77.77305794845424,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.09111091432696 25.85633386184128),5195,1408,1632,78.09111091432696,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (78.40916388019969 25.85633386184128),5196,1440,1632,78.40916388019969,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,The matching window became too small for calculating a reliable match. Matching failed.,[],-9999,-9999
POINT (78.7272168460724 25.85633386184128),5197,1472,1632,78.7272168460724,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.04526981194512 25.85633386184128),5198,1504,1632,79.04526981194512,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.36332277781784 25.85633386184128),5199,1536,1632,79.36332277781784,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.68137574369057 25.85633386184128),5200,1568,1632,79.68137574369057,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (79.99942870956329 25.85633386184128),5201,1600,1632,79.99942870956329,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
POINT (80.317481675436 25.85633386184128),5202,1632,1632,80.317481675436,25.85633386184128,False,False,128.0,128.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999.0,No match found in the given window.,[],-9999,-9999
